Date,S&P 500,EA,TTWO,ATVI,XON,CVX,COP,HAL,KMI,PSX,EPD,ET,PAA,LMT,RTN,LDOS,BA,NOC,GD,OSK,KBR,FB,AAPL,AMZN,NFLX,GOOG,MSFT,IBM,INTC,PYPL,GS,JPM,MS,BAC,C,CS,UBS,UAL,LUV,DAL,AAL,ALK,JBLU,SAVE,WM,RSG,WCN
2019-04-18,2905.03,93.14,90.74,45.0183,4.11,111.7625,63.0071,29.8848,17.807,89.491,25.7999,12.832,21.402,304.6872,179.8781,64.0277,371.2096,275.7035,171.2249,80.1806,21.1126,178.28,200.3091,1861.69,360.35,1236.37,121.1249,130.5928,56.4495,107.36,200.0614,108.8088,45.5184,29.1259,66.3475,13.0596,12.1128,88.28,51.4284,56.6339,33.92,60.3261,16.96,56.19,103.371,77.181,87.3862
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,2907.97,92.52,91.92,45.0481,4.15,113.6647,64.0206,29.8464,18.3948,91.1042,26.2379,13.084,21.6875,305.6568,179.8879,64.1749,366.4238,277.3999,171.3991,79.8776,21.7408,181.44,200.9674,1887.31,377.34,1248.84,121.5078,129.2527,56.768,106.81,198.7886,108.9431,45.2695,29.1453,65.7951,13.0208,12.1128,87.56,50.9652,56.225,33.0417,58.9859,16.83,55.65,103.3417,77.0736,87.6329
2019-04-23,2933.68,94.63,93.29,46.2106,4.41,113.7766,63.533,29.904,18.4407,91.348,26.229,13.0672,21.5537,322.9533,184.8952,65.2641,365.3006,286.9313,176.5693,79.428,22.2904,183.78,203.866,1923.77,381.89,1264.55,123.1572,130.6952,56.7294,106.9,198.3417,109.0774,45.327,29.1647,65.8999,12.8847,11.9575,87.97,52.0296,56.702,33.5253,59.5631,17.55,57.49,103.801,77.6888,88.077
2019-04-24,2927.25,94.15,93.6,46.4491,4.32,110.2893,61.8598,28.9056,18.4407,88.4219,26.1217,12.9412,21.3039,320.0641,182.7957,65.2837,366.7071,274.566,174.9814,78.8807,21.7506,182.58,203.5516,1901.75,374.23,1256.0,122.7351,130.2392,56.6715,107.22,194.8439,108.8952,45.3557,29.1162,65.5475,12.8264,12.0305,88.03,52.1676,56.3223,33.545,59.475,18.19,58.3,103.6935,77.4544,88.0672
2019-04-25,2926.17,92.98,92.9,47.1048,4.39,109.9349,61.1618,28.0512,18.3397,89.3035,26.0859,12.8152,21.1344,318.8522,174.8314,65.1463,373.8759,273.7717,171.2539,76.7306,21.4561,193.26,201.7044,1902.25,368.33,1263.45,126.7997,129.0107,55.6002,110.22,195.6795,108.9527,45.2695,29.1744,65.4523,12.9333,12.1493,86.86,52.5815,55.2124,32.9726,57.8805,18.03,52.88,103.1169,77.6009,89.9027
2019-04-26,2939.88,94.47,96.25,47.84,4.5,109.189,60.0241,27.696,18.5784,89.0221,26.2469,12.7648,21.1879,318.3286,174.8905,65.3033,371.9128,277.6353,172.4061,78.2161,21.7506,191.49,200.7414,1950.63,374.85,1272.18,127.5263,129.7645,50.6009,110.56,197.3118,109.7774,45.8439,29.4363,66.1951,13.0305,12.1402,87.94,52.2169,55.6019,32.6272,59.2989,18.12,52.7,103.4101,78.6555,90.5738
2019-04-29,2943.03,94.73,97.15,48.0884,4.48,109.7671,59.8998,27.6192,18.4682,89.4348,26.1642,12.8068,21.2057,318.5807,172.9191,65.6173,370.2134,280.4496,173.5098,78.7146,21.7506,194.78,201.046,1938.43,371.83,1287.58,127.4084,129.4016,49.327,112.44,201.0427,111.3598,46.6767,29.8436,67.6426,13.1374,12.3594,89.61,53.0546,56.2055,33.3279,59.2207,18.25,53.79,104.0257,80.1788,91.0179
2019-04-30,2945.83,94.65,96.83,47.8997,4.33,111.949,60.3492,27.1968,18.4775,88.4125,25.9827,12.6977,20.9738,323.1763,175.0482,72.1035,368.8851,284.2837,173.0354,80.7181,21.8095,193.4,197.1747,1926.52,370.54,1188.48,128.2233,130.5369,49.2594,112.77,200.0711,111.2927,46.4745,29.6593,67.3284,12.9236,12.2772,88.86,53.4489,56.7507,33.7325,60.5511,18.55,54.38,104.8954,80.8721,91.5508
2019-05-01,2923.73,94.86,99.05,48.2474,4.18,109.851,59.9189,26.4864,18.2172,86.1335,26.4092,12.7313,21.2003,321.7414,173.8161,71.4853,368.0158,283.6953,170.7795,78.9393,22.0352,193.03,206.8531,1911.52,378.81,1168.08,125.5528,130.8068,48.9892,110.94,198.9149,110.4392,45.8195,29.349,66.6237,12.807,12.131,87.94,53.1236,56.0108,33.4661,60.7173,18.63,52.56,103.6348,80.0909,90.7218
2019-05-02,2917.52,94.4,99.68,49.231,4.22,108.5176,58.5995,26.6304,18.0033,83.5637,25.9645,12.5213,20.9738,322.4201,174.5061,71.7699,367.0391,284.3033,169.0174,77.2974,21.9862,192.53,205.507,1900.82,379.06,1162.61,123.9132,129.9041,48.7865,109.7,199.1675,110.6789,46.0507,29.5817,67.0046,12.8653,12.2224,88.31,52.6013,56.4809,33.5055,60.9815,18.63,52.52,103.7521,80.2569,91.0376
2019-05-03,2945.64,92.5,101.62,46.8465,4.51,109.3475,59.2879,26.6592,18.1614,83.9951,26.0916,12.8992,21.2999,323.8938,176.7337,73.0553,367.6837,286.3724,171.0699,79.301,23.1444,195.47,208.0617,1962.46,385.03,1185.4,126.5543,130.5183,49.9446,111.96,201.6257,111.3598,46.2915,29.7854,67.7283,12.8596,12.1767,88.5,52.8477,56.6181,34.3346,61.1184,18.71,52.5,103.9769,81.3017,91.7087
2019-05-06,2932.47,93.76,101.65,47.85,4.62,110.4012,59.1636,26.5248,18.0777,81.6223,25.9101,12.9706,21.2275,325.4935,178.025,72.7217,362.937,285.6859,169.7823,79.2032,23.1051,193.88,204.8486,1950.55,378.67,1189.39,125.8179,130.6393,49.7371,110.85,200.5666,110.372,45.9543,29.5526,67.4792,12.582,12.1027,87.79,52.7097,56.5495,34.2951,60.8347,18.71,51.56,103.4785,81.292,91.7087
2019-05-07,2884.05,92.73,99.88,46.3795,4.22,110.28,58.3222,25.8624,18.1893,81.1722,25.901,12.9449,21.2546,320.8204,175.9156,72.1526,348.902,282.7834,165.0575,76.3787,22.1825,189.77,199.3265,1921.0,370.46,1174.1,123.2358,128.0894,49.0186,108.95,196.8746,108.5691,44.9911,29.0192,65.3228,12.3044,11.7751,85.68,51.458,56.001,33.5648,59.7587,18.52,50.77,102.3351,80.7159,90.0902
2019-05-08,2879.42,93.88,101.81,46.5186,4.42,109.562,58.7333,25.44,18.2916,80.5626,25.8465,12.9192,21.5627,324.0004,176.369,72.7806,351.3633,284.9211,162.9371,76.5742,22.6536,189.54,199.3658,1917.77,364.37,1166.27,123.226,128.4245,47.8145,109.07,195.2423,107.9937,44.8178,28.9028,65.3803,12.344,11.8233,84.64,51.6551,55.2957,33.4064,59.3674,18.44,49.9,102.4328,80.5987,90.3077
2019-05-09,2870.72,93.32,102.12,46.3398,4.33,113.0027,58.8385,24.9504,18.3474,80.4219,25.6832,12.7479,21.2456,329.0227,177.4139,73.6146,347.8814,289.2749,166.5775,77.4831,22.4377,188.65,197.2238,1899.87,362.75,1162.38,123.2161,127.4566,45.2703,109.73,195.903,107.9074,44.7407,28.8155,64.8149,12.2052,11.6787,84.12,51.7044,55.4328,33.6044,58.9859,18.34,49.42,102.8237,80.7256,90.5647
2019-05-10,2881.4,93.88,103.38,45.7237,4.37,113.7486,59.4934,24.3456,18.3195,81.266,26.0734,12.9449,21.8345,330.952,177.6603,74.066,348.4119,294.9624,167.5748,76.2614,22.4671,188.34,194.502,1889.98,361.04,1164.27,124.8165,127.4378,44.8625,110.41,196.311,107.8978,44.6347,28.6894,65.0736,12.225,11.6884,84.79,51.9803,55.4622,33.6439,59.9348,18.31,49.66,104.5534,82.1025,91.8005
2019-05-13,2811.87,90.42,100.01,43.1306,4.34,112.3034,58.7921,23.664,18.2916,80.4594,25.8375,12.6622,21.4811,325.1542,176.0437,72.3881,331.4171,289.7456,162.6467,73.5445,21.6622,181.54,183.1977,1822.68,345.26,1132.03,121.1053,123.765,43.4642,106.83,189.4321,104.9632,42.5542,27.3995,61.7002,11.6599,11.3607,82.07,50.3048,53.6794,31.8128,58.8196,17.61,47.81,104.0746,81.7314,91.1579
2019-05-14,2834.41,94.57,103.55,44.4122,4.45,113.4223,59.8778,24.4128,18.5333,81.5192,25.9373,12.7479,21.6805,325.9298,175.3341,72.9081,336.9871,289.9025,163.1308,74.8052,22.0745,180.73,186.0978,1840.12,345.61,1120.44,122.4602,125.5449,43.8623,109.09,190.7049,105.7976,42.3905,27.7583,62.5435,11.759,11.38,83.45,50.906,54.1202,32.0107,60.0424,17.97,48.21,103.84,81.79,91.672
2019-05-15,2850.96,96.77,107.48,45.9821,4.73,113.8885,59.6087,24.5664,18.7286,81.8756,26.0371,12.7993,21.9432,323.9714,174.7426,73.6441,339.5412,288.7748,162.3853,75.0984,22.1923,186.27,188.3271,1871.15,354.99,1164.21,124.1783,126.5714,44.2993,111.5,190.8215,105.3948,42.2845,27.4383,62.1698,11.759,11.3607,82.35,51.2608,53.9243,31.8326,60.15,17.83,48.47,104.8466,82.0536,92.9571
2019-05-16,2876.32,99.0,107.55,46.9856,4.67,113.7486,60.118,24.8448,18.989,82.8134,26.2368,12.7136,22.1697,329.0517,176.8717,74.8608,347.567,298.7965,164.4475,75.3044,22.2806,186.99,187.4985,1907.57,359.31,1178.98,127.0458,127.9652,44.2119,113.87,193.4837,106.747,42.6506,27.7292,63.2336,11.8185,11.5535,82.58,51.8325,54.2476,31.991,61.2749,17.84,48.53,105.5404,83.0887,93.8073
2019-05-17,2859.53,97.26,106.66,46.0914,4.67,113.485,59.6664,24.1728,18.7937,80.3844,26.2458,12.6793,22.061,327.6944,174.5356,74.5665,348.7557,300.738,161.0782,73.5292,21.8487,185.3,186.4331,1869.0,354.45,1162.3,126.1984,126.496,43.5904,112.8,191.8223,106.2291,42.2653,27.545,62.3614,11.6896,11.5245,81.5,51.4875,53.7676,31.4169,61.0304,17.81,47.64,105.6675,82.8348,93.402
2019-05-20,2840.23,92.69,102.98,43.3293,4.66,113.7863,60.0027,24.0768,18.8681,80.1095,25.9464,12.6193,21.762,331.5919,178.0841,73.86,346.565,308.4749,163.9053,73.7547,21.5837,182.72,180.6034,1858.97,348.11,1138.85,124.3754,127.2494,42.2989,112.15,191.6376,106.7853,42.2556,27.545,62.256,11.6301,11.5631,81.74,51.2608,53.1701,30.6448,60.9423,17.57,47.03,105.9313,82.825,93.313
2019-05-21,2864.36,95.65,103.75,43.1703,4.81,114.2571,61.1268,24.5664,18.9146,81.6639,26.1642,12.7907,21.9885,333.4728,180.0161,75.2926,352.4199,310.1027,165.9966,75.3828,21.8487,184.82,184.0657,1857.52,354.27,1149.63,125.0455,128.502,43.1729,112.43,193.4545,107.1498,42.7565,27.8262,63.3294,11.7987,11.6016,82.97,52.6013,53.7088,30.9813,61.6014,17.87,48.77,106.801,83.1571,93.4811
2019-05-22,2856.27,93.84,104.23,42.6338,4.7,113.5321,60.5792,23.7504,18.9146,81.1331,25.9827,12.7821,21.7982,330.9036,177.9461,75.5281,346.5552,310.4851,163.8956,75.0984,21.5052,185.32,180.2976,1859.68,359.73,1151.42,125.8042,128.4078,42.7262,112.47,189.9665,106.2771,41.8896,27.6323,61.9685,11.6401,11.4764,81.88,51.8128,52.9546,29.6154,59.693,17.56,47.94,106.9379,82.9715,93.8469
2019-05-23,2822.24,92.11,104.38,41.9184,4.69,110.9897,57.1683,22.5696,18.5612,77.9769,25.6015,12.3966,21.3996,329.711,177.1379,74.7038,344.3646,305.0527,158.3769,73.7547,21.0537,180.87,177.22,1815.48,352.21,1140.77,124.336,124.6785,43.2408,109.9,186.5173,104.1864,41.1383,26.9242,61.2401,11.4418,11.3415,80.91,50.226,52.8958,29.1997,60.3619,17.58,48.3,107.0942,82.8153,93.7282
2019-05-24,2826.06,92.31,105.02,42.0178,4.69,111.7806,57.5334,22.0512,18.6542,78.6119,25.7195,12.508,21.4358,328.4603,177.4237,74.8412,348.6378,306.0136,158.8126,74.1863,21.3874,181.06,176.5394,1823.28,354.39,1133.47,124.3951,124.5749,43.2797,109.85,187.5181,105.2126,41.3791,27.3316,61.7097,11.5409,11.4764,80.79,50.4132,53.0133,28.873,59.6045,17.47,47.2,105.9606,82.5712,93.5305
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,2802.39,93.5,106.54,43.22,4.66,111.404,57.6967,22.0704,18.4868,78.2139,25.5017,12.2767,21.2275,327.5974,175.9945,73.5754,348.6182,302.2482,158.4544,73.9803,21.4659,184.31,175.8094,1836.43,354.78,1134.15,124.3163,122.8609,42.3086,111.74,184.0592,104.0714,40.6182,27.06,61.1347,11.4219,11.2355,79.81,49.3094,52.7782,28.4375,59.0732,17.21,46.9,105.7065,82.0732,92.6408
2019-05-29,2783.02,92.55,107.0,43.7068,4.81,109.9539,57.7832,22.0896,18.5147,78.4319,25.3202,12.3281,21.1459,329.0033,175.0088,73.3988,342.6454,300.0712,157.1473,73.6665,21.7702,182.19,174.971,1819.19,349.19,1116.46,123.1141,122.1357,42.9495,110.08,183.5345,103.7837,40.6375,26.9145,61.0581,11.3724,11.1969,79.25,48.8461,52.1219,28.1208,58.3059,17.12,46.76,104.7977,81.7021,91.929
2019-05-30,2788.86,92.13,106.99,43.2796,4.81,108.645,56.6398,21.2832,18.6542,77.7779,25.2748,11.9425,20.6839,331.5435,173.9147,73.4282,343.6966,303.7975,157.0699,73.6861,21.9862,183.01,175.8785,1816.32,351.85,1117.95,123.8926,122.0227,43.435,111.41,182.8709,102.6712,40.2907,26.3423,60.9622,11.3426,11.1487,79.47,48.6786,51.9456,27.8832,57.8239,17.36,47.02,105.9411,82.0243,92.6408
2019-05-31,2752.06,93.08,108.15,43.0908,4.84,107.2043,56.6494,20.4384,18.5519,76.5836,25.3111,11.7712,20.4845,330.3606,172.0024,73.9188,335.5823,298.6592,155.7047,69.8218,21.8095,177.47,172.6923,1775.07,343.28,1103.63,121.8725,119.593,42.765,109.75,178.108,101.6163,39.1927,25.7992,59.563,11.1741,11.0138,77.65,46.9144,50.4469,26.9528,57.2533,17.23,46.08,106.8597,82.6005,93.5602
2019-06-03,2744.45,91.31,105.95,42.1072,5.16,109.2194,57.0914,20.736,18.7286,77.9106,25.3655,12.0282,20.4483,336.2449,173.6781,74.4978,332.9103,302.2933,157.9606,70.5966,21.9665,164.15,170.9464,1692.69,336.63,1036.23,118.0886,120.7984,42.2018,105.52,178.7912,102.0958,39.2312,25.8767,60.0038,11.2038,11.0524,77.72,47.1016,51.0346,26.9231,58.1092,17.24,47.22,108.8337,83.4598,93.1153
2019-06-04,2803.27,94.13,108.99,43.3293,5.24,110.4529,56.784,21.2544,18.9146,79.7304,25.6469,12.3966,21.001,340.9094,176.4972,76.5388,338.5392,307.5426,162.4434,73.3919,22.7419,167.5,177.2003,1729.56,353.4,1053.05,121.3601,124.961,43.4933,108.73,185.3206,105.2413,40.9168,27.0794,63.1377,11.6401,11.3415,80.52,48.4223,53.1995,28.8235,59.8701,17.81,49.33,108.9118,82.5419,90.4263
2019-06-05,2826.15,95.25,111.55,44.2334,5.57,110.7825,54.8431,20.5091,19.0355,80.4033,25.5017,11.9768,20.7201,344.1785,179.7204,76.6566,342.5963,311.9745,166.471,74.8336,22.7027,168.17,180.0609,1738.5,355.73,1042.22,123.9911,123.8309,43.2602,110.77,183.9152,105.6154,40.8686,27.0697,63.0419,11.6103,11.3222,81.85,49.6786,53.8166,30.0509,60.6079,18.13,50.43,110.8565,84.1628,91.84
2019-06-06,2843.49,96.39,110.67,43.7962,5.34,113.6356,55.9192,20.8575,19.3982,80.4697,25.6106,12.1053,20.8651,344.0028,180.9919,77.2257,344.453,310.054,166.5098,74.9905,22.8204,168.33,182.7045,1754.36,357.13,1044.34,125.952,124.5184,43.7943,111.78,185.2523,105.8455,41.2346,27.1861,63.7032,11.5012,11.3415,82.96,49.4412,53.5717,30.0707,59.9586,17.92,49.94,111.4844,84.3386,92.0575
2019-06-07,2873.34,96.99,111.65,45.0879,5.4,114.3889,56.6494,20.935,19.6492,81.0573,25.5743,12.0453,20.7654,346.6474,183.2491,77.9322,347.459,313.4715,168.4365,75.7752,22.9284,173.35,187.5675,1804.03,360.87,1066.04,129.4797,125.5449,44.6974,114.02,185.2523,104.6851,41.1287,26.8448,62.9556,11.4418,11.3704,83.27,49.827,53.9439,30.6052,59.5454,18.3,49.12,112.2599,84.7487,92.8088
2019-06-10,2886.73,95.51,111.78,45.7138,5.55,115.1517,56.9377,21.0608,19.4168,81.4175,25.8738,12.0796,21.1459,343.1051,184.5108,77.6869,347.5572,306.5972,167.8749,77.5798,22.9382,174.82,189.9645,1860.63,352.01,1080.38,130.6622,126.8916,45.4451,115.62,189.4588,105.8167,41.697,27.3714,64.3261,11.531,11.4282,82.67,49.7578,53.6109,30.4468,59.6536,18.25,49.06,111.7298,84.5339,92.5716
2019-06-11,2885.72,94.58,110.29,46.3994,6.0,114.097,56.4285,21.3705,19.3238,80.2896,26.3366,12.2681,21.3996,335.7277,175.0778,76.8626,343.1661,296.1773,164.3313,76.6873,22.9382,178.1,192.1642,1863.7,351.27,1078.72,130.1695,128.0311,45.4937,114.6,190.0541,106.1428,42.063,27.5371,65.0545,11.6202,11.486,82.77,50.0348,53.7578,30.2687,59.7717,19.09,49.67,111.0623,84.1335,92.0575
2019-06-12,2879.84,92.67,108.71,44.7997,6.53,113.1742,56.2555,20.393,18.9518,78.9058,26.2821,12.1996,21.155,337.1622,174.4666,77.7654,340.9067,300.235,164.6315,77.3052,23.2916,175.04,191.5527,1855.32,345.56,1077.03,129.5684,127.014,44.979,114.5,185.6524,104.7906,41.0516,27.2544,64.029,11.3922,11.3126,83.79,50.2623,54.3161,30.7834,59.9684,19.24,49.68,112.0636,84.778,92.8286
2019-06-13,2891.64,93.57,110.72,45.7536,7.03,113.8522,56.7455,20.964,19.082,80.7919,26.5181,12.2681,21.6533,340.646,174.5849,77.265,342.7044,302.9729,166.471,78.6194,23.537,177.47,191.5132,1870.3,343.43,1088.77,130.3862,127.8522,45.348,115.72,186.8529,105.0495,41.3695,27.2446,64.2878,11.4418,11.2644,87.11,51.8154,55.3643,32.7531,61.1489,19.44,51.4,111.5629,84.1726,92.5518
2019-06-14,2886.98,92.73,110.36,45.3263,7.03,113.7581,56.5149,20.693,19.0913,81.1237,26.382,12.1396,21.8435,341.6804,174.8116,77.6788,341.0344,304.7456,165.803,78.1486,23.3897,181.33,190.1223,1869.67,339.73,1085.35,130.5143,127.2777,44.8528,116.17,187.0579,105.3181,41.2443,27.3421,64.6711,11.3525,11.1198,87.12,51.2614,54.8451,32.3473,62.0933,19.35,50.32,112.4758,84.944,93.3822
2019-06-17,2889.67,92.44,110.29,44.7799,7.6,114.3042,56.6975,21.2641,19.082,81.427,26.028,12.0539,21.3905,340.2654,177.2364,77.0975,348.6378,304.785,166.3161,77.9035,23.6458,189.01,191.2567,1886.03,350.62,1092.5,130.9085,127.0893,44.7945,117.16,186.2478,104.7427,40.9457,27.2349,63.7703,11.3029,11.062,86.77,50.6283,54.5316,32.2285,61.5031,19.39,49.99,111.877,84.7487,93.0955
2019-06-18,2917.75,92.03,111.02,45.4754,8.6,115.7543,57.4854,21.506,19.3424,82.2705,26.0099,12.1139,21.454,344.9787,177.4139,77.4719,367.3615,308.4487,168.0686,79.3354,23.9806,188.47,195.7548,1901.37,357.12,1103.6,133.1847,128.436,45.9986,115.98,190.2981,106.1716,41.7451,27.9077,65.1503,11.5012,11.2451,87.4,51.1427,54.8843,32.1889,61.9162,19.26,50.56,111.8083,84.28,93.2438
2019-06-19,2926.46,92.58,111.02,45.0382,8.55,115.7166,57.3124,21.1092,19.4726,83.0288,26.1732,12.1139,21.5989,347.1353,176.5169,77.4719,362.0568,310.4184,168.0976,78.4527,23.8526,187.48,195.1827,1908.79,363.52,1102.33,133.707,129.0953,45.7073,117.14,190.9423,105.4044,41.5525,27.6152,64.7765,11.6301,11.3318,88.66,50.9547,55.2075,32.8719,61.8375,19.05,49.63,112.3188,84.6413,94.351
2019-06-20,2954.18,93.19,111.54,45.37600000000001,8.01,117.0255,58.3213,22.1448,19.6213,86.0902,26.2277,12.2081,21.7892,354.0345,179.5331,78.4867,368.2653,318.9178,172.2996,80.7968,24.1874,189.53,196.7511,1918.19,365.21,1111.42,134.9486,130.7622,45.8238,118.79,191.0008,105.6729,41.8607,27.5664,65.2653,11.7194,11.3318,87.14,50.9646,54.8255,31.8227,59.7323,18.88,48.68,113.9287,85.2467,94.5191
2019-06-21,2950.46,95.33,112.64,45.6145,7.57,117.6376,57.9658,22.1061,19.8817,85.8533,26.4364,12.3538,21.9976,350.6776,180.5089,77.7576,365.2789,317.2829,171.7864,80.6496,24.1677,191.14,196.0803,1911.3,369.21,1121.88,134.9683,131.0918,46.086,116.21,191.2351,104.9536,41.9763,27.4201,65.1407,11.6004,11.2162,86.72,50.6975,54.8451,31.2486,61.0702,18.59,47.74,113.7127,84.6706,94.2917
2019-06-24,2945.35,99.0,113.83,46.8465,7.2,117.6187,58.1483,21.7867,19.6771,85.0761,26.5907,12.1653,21.8345,351.2826,181.3862,77.797,367.391,316.6132,172.164,81.1989,24.0791,192.6,195.883,1913.9,371.04,1115.52,135.7664,131.233,46.2511,116.5,192.7479,104.2056,41.4851,27.2836,64.604,11.5607,11.2355,86.55,50.6679,54.9235,31.496,61.4047,18.45,47.58,114.822,85.2077,94.6377
2019-06-25,2917.38,96.9,112.81,45.9026,7.35,116.4229,57.4277,21.777,19.1378,85.1424,26.0371,11.9768,21.6442,351.8486,177.197,77.9645,362.8034,316.2882,171.9897,80.5221,24.0791,188.84,192.9139,1878.27,360.3,1086.35,131.48,130.3007,45.4937,114.44,191.3522,103.3425,41.0902,27.0691,63.7703,11.4814,11.1584,85.06,50.4502,54.7765,30.9417,60.9325,18.31,46.96,114.2821,84.8073,93.6491
2019-06-26,2913.78,97.32,111.55,46.4292,7.6,116.6959,60.2909,22.4545,19.1936,87.9195,26.2549,12.1225,21.8164,350.8142,176.162,77.3536,368.3242,313.8753,173.2097,80.0317,24.2761,187.66,197.0865,1897.83,362.2,1079.8,131.9727,130.4514,46.7949,114.15,192.2794,104.033,41.408,27.2154,64.4219,11.6202,11.2547,85.33,50.1535,55.2271,31.1397,60.903,18.1,45.95,112.4857,83.4793,92.3541
2019-06-27,2924.92,99.14,113.39,46.9756,7.63,115.9238,58.8689,21.9996,18.9797,86.9622,25.9736,12.0111,21.7167,350.4141,175.5115,78.2207,357.5969,313.4617,172.0672,80.9439,24.2268,189.5,197.0273,1904.28,370.02,1076.01,132.1895,130.4514,46.086,113.67,194.5339,104.3782,41.8896,27.5079,65.3132,11.9177,11.4089,86.43,50.193,55.6581,31.8227,62.0835,18.27,46.95,113.7127,84.5437,94.4796
2019-06-28,2941.76,101.26,113.53,46.8962,7.66,117.1762,58.6095,22.0093,19.4168,88.6588,26.2005,12.0625,22.061,354.7566,171.3913,78.6739,357.5871,318.2185,176.0368,81.8854,24.5617,193.0,195.232,1893.63,367.32,1080.91,132.0023,129.8675,46.4841,114.46,199.6871,107.2169,42.1978,28.2782,67.115,11.8681,11.4186,87.55,50.2326,55.5896,32.278,62.8705,18.49,47.73,113.2513,84.9684,94.4894
2019-07-01,2964.33,100.89,115.96,47.1942,7.54,117.5528,59.8105,22.2126,19.4168,89.1517,26.2005,12.0796,22.0338,352.7366,168.5821,78.9892,350.1703,313.7177,176.7339,81.905,24.6996,193.0,198.8127,1922.19,374.6,1097.95,133.6971,131.7322,46.6589,115.03,201.8929,109.0198,42.3327,28.6878,67.7954,11.9375,11.4667,88.45,50.9844,56.6083,32.5452,62.6737,18.6,48.94,113.1728,84.9488,94.5191
2019-07-02,2973.01,102.72,116.91,47.6711,7.38,115.7543,57.7448,21.9222,19.5191,90.725,26.3366,12.1482,22.0338,358.6892,170.3268,78.9596,347.9109,318.7898,177.7311,81.4147,24.5715,195.0,199.9767,1934.31,375.43,1111.25,134.584,132.0524,46.7269,116.17,201.034,109.1349,42.2171,28.4245,67.5079,11.8681,11.4956,88.87,50.8756,57.343,31.8623,62.0638,18.79,48.9,113.7618,85.4195,95.567
2019-07-03,2995.82,98.11,118.07,48.3468,7.49,116.1498,58.1291,22.1061,19.6027,91.9572,26.6633,12.4052,22.2875,361.4313,170.9675,80.2011,348.2154,320.3261,177.8279,81.8266,24.6109,197.2,201.6339,1939.0,381.72,1121.58,135.4511,133.2955,47.1153,117.68,201.0926,108.9623,42.3712,28.327,67.9008,11.997,11.5535,90.67,51.3306,57.9405,32.3869,62.8016,19.13,50.47,115.0576,85.9982,96.6248
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,2990.41,93.6,117.23,47.84,7.73,116.3287,57.5526,22.29,19.6306,91.7487,26.6633,12.508,22.369,360.9825,171.1646,80.8119,349.5809,320.2769,177.4677,81.6893,24.5814,196.4,201.4563,1942.91,380.55,1131.59,135.057,133.1448,46.688,117.16,202.9079,109.6094,42.5831,28.5318,68.428,12.1457,11.698,90.59,51.3207,57.4997,32.1295,63.0279,19.19,50.87,114.341,85.8118,95.7845
2019-07-08,2975.95,93.44,114.75,46.1709,7.52,116.3852,57.543,22.5029,19.5841,91.9003,26.6542,12.5165,22.1878,360.2603,171.2829,80.2109,344.9245,319.0852,176.6791,81.6795,24.5814,195.76,197.3035,1952.32,376.16,1116.35,134.9584,132.382,46.4356,116.95,200.8095,109.0106,41.8896,28.4733,68.1692,11.9276,11.5245,90.67,51.5186,58.156,32.4562,63.6279,19.46,51.69,114.7434,85.3215,94.8651
2019-07-09,2979.63,92.05,115.09,46.0715,7.84,116.1498,57.543,22.8126,19.7515,92.6207,26.8811,12.4394,22.1969,360.797,173.3651,80.3193,346.8598,320.8777,176.056,81.7972,24.6799,199.21,198.5069,1988.3,379.93,1124.83,134.4657,131.2142,46.3676,118.37,202.781,109.4742,42.169,28.6195,68.5813,11.8384,11.4475,89.46,51.1328,57.7544,32.0305,62.654,18.99,50.77,114.8612,85.5274,96.2986
2019-07-10,2993.07,93.96,117.16,46.5385,7.75,118.1178,58.8113,22.8417,19.6957,92.9903,27.4892,12.5936,22.4596,359.265,175.4066,80.2996,346.0837,319.1542,177.7208,81.3068,24.8079,202.73,200.4699,2017.41,381.0,1140.48,135.8354,132.2878,46.8143,119.64,201.0242,109.1554,41.7162,28.2977,68.1692,11.9078,11.5824,89.51,51.301,58.2539,32.6046,61.9162,18.94,51.41,115.6269,85.8216,95.6856
2019-07-11,2999.91,93.49,116.53,47.0353,7.75,118.1084,59.0515,23.0836,19.7794,94.3931,27.6979,12.6365,22.4143,359.3333,176.4769,80.7331,352.6655,320.011,178.7529,82.1404,24.67,201.23,199.01,2001.07,379.5,1144.21,136.3774,133.013,47.193,120.65,206.2751,110.1985,42.5542,28.6293,68.6292,12.0961,11.7173,89.48,51.2812,58.9298,32.6937,62.2802,18.69,52.22,115.0968,85.7138,95.478
2019-07-12,3013.77,92.82,116.46,46.8962,7.64,118.6263,59.3397,22.9869,19.798,95.0945,27.7433,12.6964,22.3237,360.5238,177.5273,81.2159,358.8838,324.5413,180.9337,84.4355,24.9359,204.87,200.5389,2011.0,373.25,1144.9,136.8701,134.4256,48.4748,120.12,208.8029,111.3575,43.2188,28.717,68.7826,12.2052,11.7751,91.23,51.944,60.3894,33.4361,63.1951,18.87,50.81,115.7447,85.2921,95.7746
